RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8787,b'MTU3NzA5Njg=',b'TGVhc29u',741,Germany,b'RmVtYWxl',19,8,108711.57,2,1,0,24857.25,0
8788,b'MTU1NzIzNTY=',b'VHNhaQ==',689,Spain,b'TWFsZQ==',73,1,108555.07,1,0,1,167969.15,0
8789,b'MTU2MDMyNDc=',b'QnJ1bmVy',743,Germany,b'RmVtYWxl',35,1,146781.24,1,1,0,189307.7,0
8790,b'MTU2MTkxMTY=',b'V2FsbGFjZQ==',493,France,b'RmVtYWxl',36,2,0.0,2,0,1,99770.3,0
8791,b'MTU2OTE3OTI=',b'WW91bmc=',416,Spain,b'TWFsZQ==',35,8,0.0,1,0,0,119712.78,0
8792,b'MTU3ODMyNzY=',b'Rm9yYmVz',725,France,b'RmVtYWxl',25,9,0.0,2,1,1,168607.74,0
8793,b'MTU3NjYxMzc=',b'TXVpcg==',497,France,b'TWFsZQ==',34,2,0.0,2,1,1,83087.13,0
8794,b'MTU1NzQ1NTQ=',b'UHVnaA==',537,Germany,b'TWFsZQ==',66,8,103291.25,2,1,1,130664.79,0
8795,b'MTU1Nzg2NzE=',b'V2ViYg==',706,Spain,b'RmVtYWxl',29,1,209490.21,1,1,1,133267.69,1
8796,b'MTU3MTY2MDg=',b'V2Fsa2Vy',651,Spain,b'TWFsZQ==',38,2,0.0,3,1,0,67029.82,1
8797,b'MTU2OTA2NzA=',b'Q294',720,France,b'TWFsZQ==',33,2,0.0,2,0,1,141031.08,0
8798,b'MTU2MzA0NjY=',b'TWFjbGVhbg==',797,France,b'TWFsZQ==',45,8,0.0,1,0,0,125110.02,0
8799,b'MTU2MzAzNDk=',b'SG9sbGlz',543,Spain,b'TWFsZQ==',23,5,0.0,2,1,0,117832.39,0
8800,b'MTU4MDM4MDE=',b'SmFtaWVzb24=',454,France,b'TWFsZQ==',34,4,0.0,2,1,0,198817.72,0
8801,b'MTU2NDc4OTA=',b'U3U=',691,France,b'TWFsZQ==',37,9,149405.18,1,1,1,146411.6,0
8802,b'MTU2MDYxMTU=',b'UCdlbmc=',510,France,b'RmVtYWxl',52,6,191665.21,1,1,1,131312.56,1
8803,b'MTU3MTQ2NDI=',b'SGF3a2lucw==',792,Spain,b'RmVtYWxl',40,7,0.0,1,1,0,141652.2,0
8804,b'MTU3NDExODE=',b'TmR1YnVhZ2hh',721,France,b'TWFsZQ==',41,6,135071.12,1,1,1,64477.25,0
8805,b'MTU3NzM5NzM=',b'SGlsbA==',765,France,b'TWFsZQ==',41,2,0.0,2,0,1,191215.61,0
8806,b'MTU3NTg1NDY=',b'Tm9ydG9u',850,Spain,b'TWFsZQ==',39,8,0.0,2,1,1,37090.44,0
8807,b'MTU1OTg5NDA=',b'QWNoZWJl',681,Germany,b'TWFsZQ==',38,6,181804.34,2,1,1,57517.71,0
8808,b'MTU2Njk3ODM=',b'U2ltcHNvbg==',586,France,b'RmVtYWxl',60,3,47020.65,2,0,1,63241.21,1
8809,b'MTU2MjQ5OTM=',b'Q2hpYW5n',753,France,b'RmVtYWxl',36,7,128518.98,1,1,1,44567.83,1
8810,b'MTU3NjA1Njg=',b'RGFscnltcGxl',593,Germany,b'RmVtYWxl',38,5,142658.04,2,0,1,135337.11,0
8811,b'MTU2OTkwNDc=',b'Q2h1a3d1ZW1la2E=',674,France,b'RmVtYWxl',21,9,120150.39,2,1,1,33964.03,0
8812,b'MTU2MTYxNjg=',b'T2ppb2Zvcg==',610,France,b'RmVtYWxl',35,7,81905.95,1,1,1,61623.19,0
8813,b'MTU3NzMxNDY=',b'UnViZW8=',652,France,b'TWFsZQ==',26,3,137998.2,2,0,1,168989.77,0
8814,b'MTU3NzAzNzU=',b'RmFudWNjaQ==',850,Germany,b'RmVtYWxl',26,8,123126.29,1,1,0,74425.41,0
8815,b'MTU1ODk3MjU=',b'WnViYXJldg==',740,France,b'RmVtYWxl',51,4,0.0,2,1,1,178929.84,0
8816,b'MTU3MTAwMzQ=',b'VCdhbw==',637,Germany,b'TWFsZQ==',43,1,135645.29,2,0,1,101382.86,1
8817,b'MTU4MDA4MDY=',b'UGFp',685,Spain,b'TWFsZQ==',31,7,122449.31,2,1,1,180769.55,0
8818,b'MTU1NzA0ODU=',b'VWRlZ2J1bmFt',558,Spain,b'TWFsZQ==',40,4,161766.87,1,0,0,92378.54,0
8819,b'MTU1NzUzOTE=',b'Q2xheXBvb2w=',677,France,b'RmVtYWxl',37,3,0.0,2,1,1,38252.25,0
8820,b'MTU3OTA3NTA=',b'TWFuZnJpbg==',592,Germany,b'TWFsZQ==',36,10,123187.51,1,0,1,146111.35,0
8821,b'MTU3MTQ4MzI=',b'QmFrZXI=',652,Germany,b'TWFsZQ==',36,9,150956.71,1,0,0,72350.17,0
8822,b'MTU2MTk5NTM=',b'RWZyZW1vdg==',662,Spain,b'RmVtYWxl',42,6,105021.28,1,1,0,48242.38,0
8823,b'MTU2NzM5Mjk=',b'Q2hpbg==',543,France,b'TWFsZQ==',64,4,0.0,2,1,1,148305.82,0
8824,b'MTU1Nzg4MzU=',b'QnJvb2tlcw==',675,Spain,b'RmVtYWxl',50,1,133204.91,1,0,1,8270.06,0
8825,b'MTU3NTIzODg=',b'RG95bGU=',643,Spain,b'RmVtYWxl',35,6,0.0,2,1,1,41549.64,0
8826,b'MTU3OTcwODE=',b'QWp1bHVjaHVrd3U=',611,Germany,b'RmVtYWxl',49,9,115488.52,2,1,1,138656.81,1
8827,b'MTU1NzAxOTQ=',b'SWtlbWVmdW5h',412,France,b'TWFsZQ==',29,5,0.0,2,0,0,12510.53,0
8828,b'MTU1ODAxNDk=',b'Rm93bGVy',638,Spain,b'TWFsZQ==',41,7,0.0,2,1,0,43889.41,0
8829,b'MTU3Nzc3MDg=',b'TGlhbw==',824,Spain,b'RmVtYWxl',38,3,0.0,2,1,0,192800.25,0
8830,b'MTU3Njk5NTU=',b'T251b3Jh',683,France,b'RmVtYWxl',40,1,0.0,2,0,0,75762.0,0
8831,b'MTU4MTA0NDQ=',b'QWtzZW5vdg==',562,Germany,b'RmVtYWxl',39,6,130565.02,1,1,0,9854.72,1
8832,b'MTU2NDU1OTM=',b'VHJldmlzYW5p',599,France,b'RmVtYWxl',41,2,91328.71,1,1,0,115724.78,0
8833,b'MTU3NjUzNDU=',b'V29vZA==',753,France,b'TWFsZQ==',35,4,0.0,2,1,1,106303.4,0
8834,b'MTU3NjA4NzM=',b'TG9tYmFyZG8=',594,France,b'TWFsZQ==',50,7,81310.34,1,1,1,183868.01,0
8835,b'MTU3OTQxNzg=',b'V2FscG9sZQ==',657,France,b'TWFsZQ==',34,3,107136.6,1,1,0,153895.46,0
8836,b'MTU1ODkzNjE=',b'Q2hpa3dlbmR1',716,Spain,b'TWFsZQ==',34,9,0.0,1,1,1,66695.71,0
8837,b'MTU2NjI0ODM=',b'S28=',850,France,b'TWFsZQ==',43,7,0.0,2,1,1,173851.11,0
8838,b'MTU4MDk3MzY=',b'U3RlaWdyYWQ=',664,France,b'TWFsZQ==',46,2,0.0,1,1,1,177423.02,1
8839,b'MTU3MzExNDg=',b'SXNheWV2YQ==',558,France,b'TWFsZQ==',33,0,108477.49,1,1,1,109096.71,1
8840,b'MTU3NzQzMjg=',b'Qm9uaQ==',606,Germany,b'TWFsZQ==',40,1,144757.97,2,1,1,166656.18,0
8841,b'MTU2NDY5Njk=',b'QW5heW9saXNh',776,Spain,b'TWFsZQ==',33,2,0.0,2,1,1,176921.0,0
8842,b'MTU3MTg3Njk=',b'RmFsbGFjaQ==',557,Spain,b'TWFsZQ==',36,1,113110.26,1,1,0,98413.1,0
8843,b'MTU2MTAyMjY=',b'RmVudG9u',614,France,b'RmVtYWxl',27,9,106414.57,2,0,0,77500.81,0
8844,b'MTU2MTYyNzA=',b'Q2hhbw==',620,Spain,b'TWFsZQ==',42,4,106920.91,1,0,1,119747.08,0
8845,b'MTU3OTA3MTc=',b'T3NpbmFjaGk=',695,Spain,b'TWFsZQ==',35,7,0.0,2,1,0,160387.98,0
8846,b'MTU2MzU3MDM=',b'Q2h1',729,Germany,b'RmVtYWxl',39,1,131513.26,1,1,1,193715.0,0
8847,b'MTU2MTYzNjU=',b'T2JpdXRv',571,France,b'RmVtYWxl',53,2,0.0,2,1,0,28045.77,0
8848,b'MTU2MzAyNDQ=',b'Q2h1',457,France,b'TWFsZQ==',40,10,134320.23,2,1,0,150757.35,0
8849,b'MTU3MzQ3MTQ=',b'TmFzaA==',559,France,b'RmVtYWxl',29,3,79715.36,1,1,0,82252.28,0
8850,b'MTU3MjE0MzM=',b'SGl4c29u',664,France,b'RmVtYWxl',38,4,74306.19,2,1,0,154395.56,0
8851,b'MTU1OTAyMDE=',b'RmlvcmVudGluaQ==',500,Spain,b'RmVtYWxl',50,5,0.0,4,1,1,83866.35,1
8852,b'MTU1OTA4Mjg=',b'Q2hpZGltbWE=',782,Germany,b'TWFsZQ==',42,7,126428.38,1,1,0,39830.1,0
8853,b'MTU3NTIwOTc=',b'Q2hpYXphZ29tZWtwZXJl',708,Spain,b'TWFsZQ==',38,8,99640.89,1,1,0,12429.22,0
8854,b'MTU4MDAwMzE=',b'TGF1cmE=',681,France,b'TWFsZQ==',43,3,66338.68,1,1,1,18772.5,1
8855,b'MTU2MzA4NTc=',b'V3U=',674,Spain,b'RmVtYWxl',39,6,0.0,2,1,1,9574.83,0
8856,b'MTU2ODk5NTM=',b'VG9zY2FuaQ==',697,Spain,b'TWFsZQ==',43,10,128226.37,1,0,0,188486.94,0
8857,b'MTU3NTk3MzM=',b'TWNNaWxsYW4=',774,France,b'RmVtYWxl',26,5,0.0,2,1,1,64716.08,0
8858,b'MTU4MTA4MjY=',b'Q2hpZWt3dWdv',624,France,b'TWFsZQ==',36,6,0.0,2,0,0,84749.96,0
8859,b'MTU2NjgwMDk=',b'SGVuZGxleQ==',747,Spain,b'TWFsZQ==',37,1,0.0,2,0,1,180551.76,0
8860,b'MTU3NDM0NTY=',b'Qmlybmll',715,France,b'RmVtYWxl',32,10,0.0,2,1,0,60907.49,0
8861,b'MTU3MjU3NjI=',b'S2VtcA==',808,France,b'TWFsZQ==',24,4,122168.65,1,1,0,174107.04,0
8862,b'MTU3NjE3MTM=',b'Sm9obnN0b25l',678,France,b'RmVtYWxl',43,7,178074.33,1,0,0,110405.9,0
8863,b'MTU3NjkyNDY=',b'TG8gRHVjYQ==',813,Germany,b'TWFsZQ==',59,2,135078.41,1,1,0,187636.06,1
8864,b'MTU3ODExMjk=',b'TW9udGdvbWVyeQ==',687,Spain,b'TWFsZQ==',38,8,69434.4,2,1,1,66580.13,1
8865,b'MTU1OTkxMjQ=',b'TWlsbGVy',832,France,b'RmVtYWxl',29,5,0.0,2,1,0,178779.52,0
8866,b'MTU2MzkwMDQ=',b'Q2hpZW1lemll',668,France,b'TWFsZQ==',72,2,0.0,2,1,1,70783.61,0
8867,b'MTU4MTA5OTU=',b'V3JpZ2h0',526,Germany,b'TWFsZQ==',34,3,122726.56,1,1,1,46772.36,0
8868,b'MTU2NTM3NzM=',b'U2hhdw==',457,France,b'RmVtYWxl',38,7,164496.99,1,1,1,163327.27,0
8869,b'MTU3MDgzNTc=',b'Q2hhcG1hbg==',649,Spain,b'RmVtYWxl',38,8,0.0,1,1,0,103760.53,0
8870,b'MTU3MzM1OTc=',b'WT9hbg==',669,France,b'RmVtYWxl',41,0,150219.41,2,0,0,107839.03,0
8871,b'MTU3ODk1NjA=',b'Q2xhcms=',668,France,b'TWFsZQ==',42,8,187534.79,1,1,1,32900.41,1
8872,b'MTU2OTk1MjQ=',b'SG93ZWxscw==',466,France,b'RmVtYWxl',30,3,0.0,1,1,0,193984.6,0
8873,b'MTU2MjY0NzU=',b'R2FtYmxl',685,France,b'TWFsZQ==',30,2,0.0,2,1,1,140889.32,0
8874,b'MTU4MTA4Mzk=',b'Um9nZXJz',610,France,b'TWFsZQ==',34,0,103108.17,1,0,0,125646.82,0
8875,b'MTU2ODQzMTg=',b'TWNNaWxsYW4=',582,Germany,b'RmVtYWxl',50,6,96486.57,2,1,1,20344.02,0
8876,b'MTU3NjgxMjA=',b'QnJvd24=',702,Germany,b'TWFsZQ==',36,9,90560.48,2,1,0,174268.87,0
8877,b'MTU3MTI4MDc=',b'Um9iZXJ0c29u',556,Spain,b'TWFsZQ==',46,3,131764.96,1,1,1,108500.66,1
8878,b'MTU2OTYzNzE=',b'VGhvbWFz',812,Spain,b'RmVtYWxl',24,1,92476.88,1,0,0,83247.14,0
8879,b'MTU2NzU3OTQ=',b'SHNpbmc=',645,Germany,b'TWFsZQ==',47,9,152076.93,1,1,0,121840.2,1
8880,b'MTU3NzQyNzc=',b'Q2hpdQ==',809,France,b'TWFsZQ==',43,2,0.0,2,1,1,132908.07,0
8881,b'MTU2MDM3NjQ=',b'Q2hhbmc=',560,France,b'TWFsZQ==',49,4,0.0,1,1,1,100075.1,1
8882,b'MTU2MTg2NDc=',b'S29ybmlsb3Zh',744,France,b'TWFsZQ==',29,1,43504.42,1,1,1,119327.75,0
8883,b'MTU2MTQ2NDM=',b'Q2hpZm8=',731,Spain,b'RmVtYWxl',39,2,0.0,2,1,0,136737.13,0
8884,b'MTU3MDc2OTY=',b'THU=',471,Spain,b'RmVtYWxl',28,5,0.0,2,1,1,22356.97,0
8885,b'MTU3NDk1ODM=',b'QmVsbHVjY2k=',686,Germany,b'RmVtYWxl',38,2,93569.86,3,0,0,10137.34,1
8886,b'MTU4MTUxMjU=',b'TWljaGFlbA==',668,Spain,b'TWFsZQ==',45,4,102486.21,2,1,1,158379.25,0
8887,b'MTU3Nzk2MjA=',b'U2luY2xhaXI=',575,France,b'TWFsZQ==',36,1,0.0,1,0,1,94570.56,0
8888,b'MTU3NjgyMzM=',b'Q2h1a3d1ZWJ1a2E=',435,Germany,b'TWFsZQ==',37,8,114346.3,1,0,1,980.93,1
8889,b'MTU2Mzc3ODg=',b'U2NobWlkdA==',743,France,b'TWFsZQ==',23,3,110203.77,1,1,0,95583.45,0
8890,b'MTU3NzcwNDY=',b'UGFycnk=',580,France,b'RmVtYWxl',39,9,128362.59,1,1,0,86044.98,0
8891,b'MTU3ODg3MjM=',b'TWNJbnR5cmU=',599,Germany,b'RmVtYWxl',49,10,143888.22,2,1,1,166236.38,1
8892,b'MTU3OTA0ODk=',b'TG8gRHVjYQ==',534,Spain,b'TWFsZQ==',34,5,170600.78,1,0,1,5240.53,0
8893,b'MTU3Mzk0NzY=',b'RmVycmFyaQ==',680,France,b'RmVtYWxl',32,5,0.0,1,1,1,150684.23,0
8894,b'MTU2MTI2NzA=',b'QmVycnk=',631,Spain,b'RmVtYWxl',46,10,0.0,2,1,1,129508.96,0
8895,b'MTU2MzEyMjI=',b'Q2F0dGFuZW8=',485,France,b'RmVtYWxl',39,2,75339.64,1,1,1,70665.16,0
8896,b'MTU2NTg5NzI=',b'Rm9zdGVy',699,France,b'RmVtYWxl',40,8,122038.34,1,1,0,102085.35,0
8897,b'MTU3MjQ2OTE=',b'R29yZG9u',712,France,b'TWFsZQ==',34,1,0.0,2,1,1,195052.12,0
8898,b'MTU3NDA0NDI=',b'TWF5',603,France,b'TWFsZQ==',51,8,186825.57,1,1,0,93739.71,1
8899,b'MTU3NjA0Mjc=',b'Q2FtZXJvbg==',850,France,b'TWFsZQ==',40,6,124788.18,1,1,0,65612.12,0
8900,b'MTU2Nzc5Mzk=',b'Q2gnZW5n',584,France,b'RmVtYWxl',41,3,0.0,2,1,1,160095.48,0
8901,b'MTU2MTE1OTk=',b'Q3VydGlz',604,France,b'RmVtYWxl',71,2,0.0,2,1,1,49506.82,0
8902,b'MTU2MzM0NzQ=',b'V2hpdGVoZWFk',586,France,b'TWFsZQ==',51,2,138553.57,1,1,1,92406.22,0
8903,b'MTU2NzE5NzM=',b'Q2h1a3d1ZW1la2E=',467,Spain,b'TWFsZQ==',39,5,0.0,2,1,1,7415.96,0
8904,b'MTU3OTAwMTk=',b'T253dWdoYXJh',520,France,b'TWFsZQ==',35,9,105387.89,1,1,1,25059.06,0
8905,b'MTU3Mzc3MzU=',b'R3JhbnQ=',683,Spain,b'TWFsZQ==',40,4,95053.1,1,1,1,116816.54,1
8906,b'MTU2NjE3NDU=',b'QnJvd25l',557,France,b'TWFsZQ==',36,3,0.0,1,0,1,144078.02,0
8907,b'MTU3OTcwNjU=',b'R29sb3ViZXY=',613,Spain,b'RmVtYWxl',32,0,0.0,2,0,1,126675.62,0
8908,b'MTU3MTA2NzE=',b'R29yZG9u',786,France,b'TWFsZQ==',34,3,137361.96,1,0,0,183682.09,0
8909,b'MTU2NTY1MjI=',b'U3V0aGVybGFuZA==',593,Spain,b'TWFsZQ==',32,10,158537.42,1,1,0,166850.57,0
8910,b'MTU3MDUwODU=',b'UXVlc2FkYQ==',670,Spain,b'RmVtYWxl',29,9,0.0,2,1,0,27359.19,0
8911,b'MTU3NDQ4NzM=',b'V3JpZ2h0',657,Germany,b'RmVtYWxl',48,5,143595.87,1,0,0,101314.65,1
8912,b'MTU3ODE5MTQ=',b'U2ltbW9ucw==',718,Germany,b'TWFsZQ==',32,9,169947.41,2,1,1,27979.16,0
8913,b'MTU2MzczNTQ=',b'WW9iYWNodWt3dQ==',623,France,b'RmVtYWxl',24,7,148167.83,2,1,1,109470.34,0
8914,b'MTU3MTczMDc=',b'UmVhZA==',496,France,b'TWFsZQ==',31,5,0.0,2,1,0,93713.13,0
8915,b'MTU3NDY2OTU=',b'V3VuZGVy',429,France,b'RmVtYWxl',39,6,48023.83,1,1,0,74870.99,0
8916,b'MTU4MDQ5NjI=',b'Tm5haWZl',606,France,b'TWFsZQ==',36,1,155655.46,1,1,1,192387.51,1
8917,b'MTU2NjUzNzg=',b'U2hlbg==',499,France,b'RmVtYWxl',46,6,0.0,2,1,0,73457.55,0
8918,b'MTU3NTc4NjU=',b'UG93ZWxs',642,France,b'TWFsZQ==',62,7,0.0,2,1,1,61120.75,0
8919,b'MTU1Nzg3ODc=',b'R29kZGFyZA==',641,France,b'RmVtYWxl',52,4,0.0,1,1,0,90964.54,1
8920,b'MTU3OTQzMjM=',b'QnVja2xleQ==',673,France,b'TWFsZQ==',32,8,121240.76,1,1,0,116969.73,0
8921,b'MTU2OTc1NDY=',b'TWNJbnR5cmU=',570,France,b'RmVtYWxl',36,3,0.0,2,1,0,92118.75,0
8922,b'MTU2Mjk1MTk=',b'WWVu',472,France,b'RmVtYWxl',37,1,0.0,2,1,1,48357.9,0
8923,b'MTU2MjQ3MDM=',b'T2tvbmt3bw==',550,Germany,b'TWFsZQ==',35,9,129847.75,2,1,0,197325.4,0
8924,b'MTU1NzAwMDI=',b'QnVybGluZ2FtZQ==',625,Germany,b'RmVtYWxl',55,8,118772.71,4,0,0,135853.62,1
8925,b'MTU4MDg1NjY=',b'SHM/',516,France,b'TWFsZQ==',46,2,0.0,2,1,1,169122.54,0
8926,b'MTU4MDU0NjM=',b'Qm9hcmQ=',682,Germany,b'TWFsZQ==',32,2,105163.88,2,1,1,164170.46,0
8927,b'MTU3MDkxMzY=',b'QWRhbXM=',620,France,b'TWFsZQ==',28,8,0.0,2,1,1,199909.32,0
8928,b'MTU4MDE2MDU=',b'Uml6em8=',626,France,b'RmVtYWxl',39,0,0.0,2,1,1,83295.09,0
8929,b'MTU1Njc4NTU=',b'Q2h1a3d1ZnVtbmFueWE=',623,France,b'RmVtYWxl',29,1,0.0,2,0,0,39382.06,0
8930,b'MTU2NzUxNDE=',b'RnJhc2Vy',569,France,b'RmVtYWxl',35,4,93934.63,1,1,0,184748.23,0
8931,b'MTU2NjU3NTk=',b'UnVzc2VsbA==',724,France,b'RmVtYWxl',69,5,117866.92,1,1,1,62280.91,0
8932,b'MTU3NjE0ODc=',b'WWVmaW1vdmE=',678,France,b'RmVtYWxl',55,5,0.0,1,0,1,196794.11,1
8933,b'MTU3MDAzOTQ=',b'UGFsZXJtbw==',713,Spain,b'RmVtYWxl',26,4,122857.46,2,1,0,144682.17,1
8934,b'MTU2MzExNjI=',b'QmVyZ2FtYXNjaGk=',631,France,b'TWFsZQ==',32,10,0.0,2,0,1,196342.66,0
8935,b'MTU2MzA2NDE=',b'U2hhbw==',846,France,b'RmVtYWxl',37,6,127103.97,1,1,1,41516.44,0
8936,b'MTU1ODUwNjY=',b'Q2hpbWFyYW9rZQ==',660,France,b'RmVtYWxl',43,1,0.0,1,0,1,112026.1,1
8937,b'MTU3MjI5OTE=',b'TWNHcmVnb3I=',567,France,b'TWFsZQ==',54,9,96402.96,1,0,0,52035.29,1
8938,b'MTU3Mzc0MDQ=',b'S2VzdGV2ZW4=',731,France,b'TWFsZQ==',31,1,132512.26,1,1,1,185466.85,0
8939,b'MTU3MjI0MDk=',b'Uml0Y2hpZQ==',693,Spain,b'TWFsZQ==',47,8,107604.66,1,1,1,80149.27,0
8940,b'MTU4MDY0MjA=',b'SmVua3M=',772,France,b'TWFsZQ==',34,9,0.0,2,1,0,170980.86,0
8941,b'MTU2NTgxNDg=',b'VWRva2FtbWE=',657,France,b'TWFsZQ==',38,7,0.0,2,1,0,185827.74,0
8942,b'MTU4MTA2NjA=',b'Qm95bGU=',774,Germany,b'TWFsZQ==',34,4,120875.23,2,0,1,113407.26,0
8943,b'MTU3MDk3ODA=',b'QXp1a2E=',667,France,b'RmVtYWxl',37,9,71786.9,2,1,1,67734.79,0
8944,b'MTU3MjczNTA=',b'UGFp',516,France,b'RmVtYWxl',37,8,113143.12,1,0,0,3363.36,0
8945,b'MTU3NTIzMTI=',b'SG93ZWxscw==',551,Spain,b'TWFsZQ==',49,1,150777.72,2,1,1,135757.27,0
8946,b'MTU2MTY3NDU=',b'SHM/',542,Spain,b'TWFsZQ==',35,2,174894.53,1,1,1,22314.55,0
8947,b'MTU1NzIyOTQ=',b'S2VsbHk=',623,France,b'TWFsZQ==',28,7,0.0,1,0,0,129526.57,0
8948,b'MTU2NzQxMTA=',b'V2FsdG9u',701,France,b'RmVtYWxl',43,2,160416.56,1,0,1,37266.43,0
8949,b'MTU2NjI1MDE=',b'RWJlbGVjaHVrd3U=',583,France,b'TWFsZQ==',48,3,91246.53,1,1,0,60017.46,1
8950,b'MTU2NDkyMzk=',b'VmFzaWxpZXZh',731,Spain,b'TWFsZQ==',46,10,0.0,2,1,0,153015.42,0
8951,b'MTU3MDA0MjQ=',b'SHNpYW8=',461,France,b'RmVtYWxl',35,5,0.0,1,1,1,54209.02,0
8952,b'MTU2MzYzODg=',b'QWJyZWdv',702,Germany,b'RmVtYWxl',23,7,98775.23,1,1,0,114603.96,0
8953,b'MTU3MTM5NzU=',b'R2lic29u',565,Germany,b'RmVtYWxl',47,10,139756.12,1,1,0,165849.49,1
8954,b'MTU1OTI5MjU=',b'R2lvcmRhbm8=',711,Spain,b'TWFsZQ==',42,3,177626.77,3,0,1,16392.72,1
8955,b'MTU1ODE2MjY=',b'TWFuY2luaQ==',664,France,b'TWFsZQ==',54,8,0.0,1,1,1,162719.69,1
8956,b'MTU2NDEzMTk=',b'QWZhbmFzeWV2YQ==',518,Spain,b'TWFsZQ==',50,4,0.0,1,0,0,107112.25,1
8957,b'MTU3MjM0ODE=',b'V3JpZ2h0',728,Spain,b'TWFsZQ==',42,8,0.0,2,0,1,41823.22,0
8958,b'MTU3ODc4MjU=',b'T2t3dWRpbGlvbGlzYQ==',585,Germany,b'TWFsZQ==',37,6,152496.82,1,1,1,99907.29,0
8959,b'MTU3MTA3MjY=',b'SHVnaGVz',573,France,b'TWFsZQ==',52,8,0.0,2,0,1,178229.04,0
8960,b'MTU2MjcxOTU=',b'UGFycm90dA==',568,Germany,b'TWFsZQ==',26,1,112930.28,2,1,0,22095.73,0
8961,b'MTU2NTc5NTc=',b'SHVnaGVz',602,Germany,b'RmVtYWxl',26,8,113674.2,1,1,0,197861.16,1
8962,b'MTU2NzYxMTc=',b'WmluYWNodWt3dWRp',603,France,b'TWFsZQ==',44,9,0.0,1,1,0,138328.24,0
8963,b'MTU2MDc4NzQ=',b'S2VhbmU=',687,France,b'TWFsZQ==',38,0,144450.58,1,0,1,137276.83,0
8964,b'MTU3OTY5OTM=',b'TWNDb2xsdW0=',741,France,b'TWFsZQ==',52,1,171236.3,2,0,0,21834.4,1
8965,b'MTU2NDk4NTg=',b'U2ltcHNvbg==',469,Spain,b'TWFsZQ==',37,9,96776.49,1,1,1,119890.86,0
8966,b'MTU4MTEwMzI=',b'R2FtYnJlbGw=',477,Germany,b'RmVtYWxl',58,8,145984.92,1,1,1,24564.7,0
8967,b'MTU2Nzk5NjM=',b'TW9yZXR0aQ==',737,Germany,b'TWFsZQ==',43,8,96353.8,1,0,0,10209.8,0
8968,b'MTU1NzkxMzE=',b'UmljY2k=',835,France,b'TWFsZQ==',25,7,0.0,2,1,1,83449.65,0
8969,b'MTU1NzI0Mjg=',b'Umlla2U=',717,Germany,b'RmVtYWxl',33,0,115777.23,1,1,1,81508.1,0
8970,b'MTU2MjI0NjE=',b'TmR1YnVhZ2hh',562,France,b'RmVtYWxl',51,7,122822.0,2,0,0,32626.21,0
8971,b'MTU2MzYxMDU=',b'Q2h1bmc=',758,Spain,b'TWFsZQ==',61,2,0.0,2,1,1,43982.41,0
8972,b'MTU1ODM4NDk=',b'VHMnYWk=',408,France,b'TWFsZQ==',40,3,0.0,2,0,0,124874.23,0
8973,b'MTU3MTg3ODA=',b'Q294',650,Spain,b'RmVtYWxl',32,4,79450.09,1,1,1,118324.75,0
8974,b'MTU3MzkyNzE=',b'TGVp',582,Germany,b'TWFsZQ==',33,2,122394.0,1,1,1,22113.93,0
8975,b'MTU2OTcxMjk=',b'VWx5YW5vdmE=',706,Spain,b'RmVtYWxl',43,1,0.0,2,1,0,31962.77,0
8976,b'MTU3NjM0MTU=',b'R3JheQ==',567,Germany,b'TWFsZQ==',41,0,134378.89,1,1,1,105746.94,0
8977,b'MTU3OTY2MTc=',b'TWNHcmVnb3I=',720,France,b'TWFsZQ==',29,2,0.0,2,1,0,39925.52,0
8978,b'MTU2MjY2Mjg=',b'VHJldGlha292YQ==',631,Spain,b'RmVtYWxl',31,2,88161.85,2,1,0,127630.88,0
8979,b'MTU3NjU4NTc=',b'R2Vub3Zlc2k=',623,Spain,b'TWFsZQ==',41,2,142412.13,1,1,0,28778.98,0
8980,b'MTU3NDI1MTE=',b'R29yZG9u',514,France,b'TWFsZQ==',35,3,121030.9,1,1,0,10008.68,0
8981,b'MTU3ODY0MzM=',b'QWl0a2Vu',650,Germany,b'RmVtYWxl',35,3,165982.43,2,1,1,24482.16,0
8982,b'MTU2ODU4MDU=',b'R2luaWthbndh',673,Spain,b'RmVtYWxl',35,6,0.0,2,1,0,98618.79,0
8983,b'MTU2Mjc5NzE=',b'Q29hdGVz',504,France,b'RmVtYWxl',32,8,206663.75,1,0,0,16281.94,0
8984,b'MTU3ODMwMjU=',b'UGlhenph',723,Germany,b'TWFsZQ==',37,3,94661.53,2,1,0,121239.65,0
8985,b'MTU3MjYyODk=',b'Q2F3b29k',645,France,b'TWFsZQ==',25,0,174400.36,1,1,0,42669.37,0
8986,b'MTU4MDIxMTg=',b'SWduYXRpZWZm',664,Spain,b'TWFsZQ==',41,7,123428.69,1,1,1,164924.11,0
8987,b'MTU2MDc5OTA=',b'R2FsbG8=',760,Spain,b'TWFsZQ==',43,6,175735.5,1,1,1,157337.29,0
8988,b'MTU2OTU5MzI=',b'WWVsdmVydG9u',766,Spain,b'TWFsZQ==',36,5,78381.13,1,0,1,153831.6,0
8989,b'MTU4MTIyNzk=',b'V2lsbGlhbQ==',634,France,b'TWFsZQ==',37,5,115345.86,2,0,0,168781.8,0
